,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,Request.Hour,Drop.Hour,TimeSlot
1181,1368,City,123,Trip Completed,7/12/2016 0:07,7/12/2016 0:50,0,0,Mid-night(00-04)
1182,2499,Airport,123,Trip Completed,7/12/2016 20:55,7/12/2016 22:03,20,22,Late evening(17-21)
1183,2962,City,123,Trip Completed,7/13/2016 6:47,7/13/2016 7:58,6,7,Early morning(05-08)
1184,3617,Airport,123,Trip Completed,7/13/2016 18:55,7/13/2016 20:07,18,20,Late evening(17-21)
1185,5370,City,123,Trip Completed,7/14/2016 23:43,7/15/2016 0:33,23,0,Night(22-24)
1186,47,City,124,Trip Completed,7/11/2016 3:22,7/11/2016 4:35,3,4,Mid-night(00-04)
1187,270,City,124,Trip Completed,7/11/2016 6:54,7/11/2016 7:50,6,7,Early morning(05-08)
1188,1007,City,124,Trip Completed,7/11/2016 19:14,7/11/2016 19:46,19,19,Late evening(17-21)
1189,2372,City,124,Trip Completed,7/12/2016 19:35,7/12/2016 20:13,19,20,Late evening(17-21)
1190,3584,Airport,124,Trip Completed,7/13/2016 18:29,7/13/2016 19:37,18,19,Late evening(17-21)
1191,4645,Airport,124,Trip Completed,7/14/2016 11:45,7/14/2016 12:52,11,12,Morning(09-11)
1192,5219,City,124,Trip Completed,7/14/2016 21:00,7/14/2016 22:05,21,22,Late evening(17-21)
1193,5559,Airport,124,Trip Completed,7/15/2016 5:39,7/15/2016 6:52,5,6,Early morning(05-08)
1194,631,Airport,125,Trip Completed,7/11/2016 12:19,7/11/2016 13:28,12,13,Afternoon(12-16)
1195,775,City,125,Trip Completed,7/11/2016 16:29,7/11/2016 17:35,16,17,Afternoon(12-16)
1196,1006,Airport,125,Trip Completed,7/11/2016 19:08,7/11/2016 19:40,19,19,Late evening(17-21)
1197,1995,City,125,Trip Completed,7/12/2016 12:51,7/12/2016 14:01,12,14,Afternoon(12-16)
1198,2248,City,125,Trip Completed,7/12/2016 18:23,7/12/2016 19:01,18,19,Late evening(17-21)
1199,2540,Airport,125,Trip Completed,7/12/2016 21:15,7/12/2016 22:01,21,22,Late evening(17-21)
1200,3037,Airport,125,Trip Completed,7/13/2016 7:33,7/13/2016 8:27,7,8,Early morning(05-08)
1201,3419,Airport,125,Trip Completed,7/13/2016 15:42,7/13/2016 16:10,15,16,Afternoon(12-16)
1202,3987,City,125,Trip Completed,7/13/2016 23:18,7/13/2016 23:57,23,23,Night(22-24)
1203,4458,City,125,Trip Completed,7/14/2016 8:38,7/14/2016 9:44,8,9,Early morning(05-08)
1204,4987,Airport,125,Trip Completed,7/14/2016 18:46,7/14/2016 19:52,18,19,Late evening(17-21)
1205,5868,City,125,Trip Completed,7/15/2016 9:16,7/15/2016 10:34,9,10,Morning(09-11)
1206,6413,Airport,125,Trip Completed,7/15/2016 19:40,7/15/2016 20:18,19,20,Late evening(17-21)
1207,6533,City,125,Trip Completed,7/15/2016 20:52,7/15/2016 21:25,20,21,Late evening(17-21)
1208,90,Airport,126,Trip Completed,7/11/2016 4:53,7/11/2016 5:34,4,5,Mid-night(00-04)
1209,532,City,126,Trip Completed,7/11/2016 9:53,7/11/2016 11:11,9,11,Morning(09-11)
1210,1110,City,126,Trip Completed,7/11/2016 20:17,7/11/2016 21:30,20,21,Late evening(17-21)
1211,1759,Airport,126,Trip Completed,7/12/2016 8:46,7/12/2016 9:56,8,9,Early morning(05-08)
1212,2147,City,126,Trip Completed,7/12/2016 17:21,7/12/2016 18:27,17,18,Late evening(17-21)
1213,3254,Airport,126,Trip Completed,7/13/2016 10:11,7/13/2016 11:06,10,11,Morning(09-11)
1214,3381,Airport,126,Trip Completed,7/13/2016 14:25,7/13/2016 15:15,14,15,Afternoon(12-16)
1215,3656,City,126,Trip Completed,7/13/2016 19:11,7/13/2016 20:32,19,20,Late evening(17-21)
1216,3948,Airport,126,Trip Completed,7/13/2016 22:37,7/13/2016 23:13,22,23,Night(22-24)
1217,4520,City,126,Trip Completed,7/14/2016 9:23,7/14/2016 10:19,9,10,Morning(09-11)
1218,4723,Airport,126,Trip Completed,7/14/2016 13:50,7/14/2016 14:36,13,14,Afternoon(12-16)
1219,5176,City,126,Trip Completed,7/14/2016 20:37,7/14/2016 21:38,20,21,Late evening(17-21)
1220,6338,City,126,Trip Completed,7/15/2016 18:46,7/15/2016 19:52,18,19,Late evening(17-21)
1221,6557,Airport,126,Trip Completed,7/15/2016 21:00,7/15/2016 21:40,21,21,Late evening(17-21)
1222,504,City,127,Trip Completed,7/11/2016 9:40,7/11/2016 10:48,9,10,Morning(09-11)
1223,640,Airport,127,Trip Completed,7/11/2016 12:27,7/11/2016 13:39,12,13,Afternoon(12-16)
1224,1206,City,127,Trip Completed,7/11/2016 21:24,7/11/2016 22:14,21,22,Late evening(17-21)
1225,1851,Airport,127,Trip Completed,7/12/2016 9:48,7/12/2016 10:58,9,10,Morning(09-11)
1226,2412,Airport,127,Trip Completed,7/12/2016 19:59,7/12/2016 20:58,19,20,Late evening(17-21)
1227,3300,Airport,127,Trip Completed,7/13/2016 11:42,7/13/2016 12:50,11,12,Morning(09-11)
1228,3648,City,127,Trip Completed,7/13/2016 19:13,7/13/2016 19:58,19,19,Late evening(17-21)
1229,6020,City,127,Trip Completed,7/15/2016 12:46,7/15/2016 13:25,12,13,Afternoon(12-16)
1230,6682,City,127,Trip Completed,7/15/2016 22:35,7/15/2016 23:03,22,23,Night(22-24)
1231,878,City,128,Trip Completed,7/11/2016 18:09,7/11/2016 18:49,18,18,Late evening(17-21)
1232,1014,Airport,128,Trip Completed,7/11/2016 19:14,7/11/2016 20:06,19,20,Late evening(17-21)
1233,1628,Airport,128,Trip Completed,7/12/2016 7:05,7/12/2016 8:17,7,8,Early morning(05-08)
1234,2416,City,128,Trip Completed,7/12/2016 20:06,7/12/2016 21:09,20,21,Late evening(17-21)
1235,2974,Airport,128,Trip Completed,7/13/2016 6:46,7/13/2016 8:04,6,8,Early morning(05-08)
1236,3273,Airport,128,Trip Completed,7/13/2016 10:38,7/13/2016 11:15,10,11,Morning(09-11)
1237,4210,City,128,Trip Completed,7/14/2016 5:38,7/14/2016 6:44,5,6,Early morning(05-08)
1238,4454,City,128,Trip Completed,7/14/2016 8:32,7/14/2016 9:21,8,9,Early morning(05-08)
1239,4732,Airport,128,Trip Completed,7/14/2016 14:13,7/14/2016 15:12,14,15,Afternoon(12-16)
1240,5024,City,128,Trip Completed,7/14/2016 19:09,7/14/2016 20:20,19,20,Late evening(17-21)
1241,5799,Airport,128,Trip Completed,7/15/2016 8:41,7/15/2016 9:11,8,9,Early morning(05-08)
1242,6676,Airport,128,Trip Completed,7/15/2016 22:25,7/15/2016 23:43,22,23,Night(22-24)
1243,343,City,129,Trip Completed,7/11/2016 7:57,7/11/2016 8:55,7,8,Early morning(05-08)
1244,1002,Airport,129,Trip Completed,7/11/2016 19:14,7/11/2016 20:01,19,20,Late evening(17-21)
1245,1571,Airport,129,Trip Completed,7/12/2016 6:28,7/12/2016 7:41,6,7,Early morning(05-08)
1246,1954,Airport,129,Trip Completed,7/12/2016 11:43,7/12/2016 12:08,11,12,Morning(09-11)
1247,3436,Airport,129,Trip Completed,7/13/2016 16:11,7/13/2016 17:07,16,17,Afternoon(12-16)
1248,5193,Airport,129,Trip Completed,7/14/2016 20:45,7/14/2016 21:30,20,21,Late evening(17-21)
1249,5555,City,129,Trip Completed,7/15/2016 5:44,7/15/2016 6:28,5,6,Early morning(05-08)
1250,5674,Airport,129,Trip Completed,7/15/2016 7:06,7/15/2016 7:47,7,7,Early morning(05-08)
1251,6596,City,129,Trip Completed,7/15/2016 21:33,7/15/2016 22:22,21,22,Late evening(17-21)
1252,123,City,130,Trip Completed,7/11/2016 5:12,7/11/2016 6:14,5,6,Early morning(05-08)
1253,479,Airport,130,Trip Completed,7/11/2016 9:27,7/11/2016 10:44,9,10,Morning(09-11)
1254,657,City,130,Trip Completed,7/11/2016 12:55,7/11/2016 13:46,12,13,Afternoon(12-16)
1255,975,Airport,130,Trip Completed,7/11/2016 18:54,7/11/2016 20:05,18,20,Late evening(17-21)
1256,1307,Airport,130,Trip Completed,7/11/2016 22:42,7/11/2016 23:07,22,23,Night(22-24)
1257,1672,City,130,Trip Completed,7/12/2016 7:37,7/12/2016 8:13,7,8,Early morning(05-08)
1258,1942,Airport,130,Trip Completed,7/12/2016 11:26,7/12/2016 12:27,11,12,Morning(09-11)
1259,3382,City,130,Trip Completed,7/13/2016 14:24,7/13/2016 15:19,14,15,Afternoon(12-16)
1260,4284,Airport,130,Trip Completed,7/14/2016 6:33,7/14/2016 7:10,6,7,Early morning(05-08)
1261,6734,Airport,130,Trip Completed,7/15/2016 23:37,7/16/2016 0:25,23,0,Night(22-24)
1262,281,City,131,Trip Completed,7/11/2016 7:01,7/11/2016 8:10,7,8,Early morning(05-08)
1263,1902,City,131,Trip Completed,7/12/2016 10:34,7/12/2016 11:46,10,11,Morning(09-11)
1264,2691,Airport,131,Trip Completed,7/13/2016 0:44,7/13/2016 1:41,0,1,Mid-night(00-04)
1265,4430,City,131,Trip Completed,7/14/2016 8:21,7/14/2016 8:58,8,8,Early morning(05-08)
1266,4779,City,131,Trip Completed,7/14/2016 16:31,7/14/2016 16:59,16,16,Afternoon(12-16)
1267,5097,City,131,Trip Completed,7/14/2016 19:52,7/14/2016 20:49,19,20,Late evening(17-21)
1268,405,City,132,Trip Completed,7/11/2016 8:29,7/11/2016 9:35,8,9,Early morning(05-08)
1269,585,City,132,Trip Completed,7/11/2016 11:16,7/11/2016 11:57,11,11,Morning(09-11)
1270,729,Airport,132,Trip Completed,7/11/2016 15:14,7/11/2016 15:50,15,15,Afternoon(12-16)
1271,1046,Airport,132,Trip Completed,7/11/2016 19:31,7/11/2016 20:12,19,20,Late evening(17-21)
1272,1663,Airport,132,Trip Completed,7/12/2016 7:33,7/12/2016 8:21,7,8,Early morning(05-08)
1273,4027,City,132,Trip Completed,7/13/2016 0:07,7/13/2016 1:25,0,1,Mid-night(00-04)
1274,2876,City,132,Trip Completed,7/13/2016 5:49,7/13/2016 6:27,5,6,Early morning(05-08)
1275,3767,Airport,132,Trip Completed,7/13/2016 20:35,7/13/2016 21:09,20,21,Late evening(17-21)
1276,5948,City,132,Trip Completed,7/15/2016 10:36,7/15/2016 11:36,10,11,Morning(09-11)
1277,6027,Airport,132,Trip Completed,7/15/2016 12:46,7/15/2016 13:36,12,13,Afternoon(12-16)
1278,701,City,133,Trip Completed,7/11/2016 14:01,7/11/2016 15:00,14,15,Afternoon(12-16)
1279,1529,City,133,Trip Completed,7/12/2016 5:56,7/12/2016 6:49,5,6,Early morning(05-08)
1280,2060,Airport,133,Trip Completed,7/12/2016 15:04,7/12/2016 15:37,15,15,Afternoon(12-16)
1281,2262,City,133,Trip Completed,7/12/2016 18:30,7/12/2016 18:59,18,18,Late evening(17-21)
1282,4425,City,133,Trip Completed,7/14/2016 8:24,7/14/2016 8:58,8,8,Early morning(05-08)
1283,4710,City,133,Trip Completed,7/14/2016 13:26,7/14/2016 13:58,13,13,Afternoon(12-16)
1284,5732,Airport,133,Trip Completed,7/15/2016 7:47,7/15/2016 8:21,7,8,Early morning(05-08)
1285,142,City,134,Trip Completed,7/11/2016 5:25,7/11/2016 6:19,5,6,Early morning(05-08)
1286,430,City,134,Trip Completed,7/11/2016 8:49,7/11/2016 9:47,8,9,Early morning(05-08)
1287,612,Airport,134,Trip Completed,7/11/2016 11:47,7/11/2016 12:37,11,12,Morning(09-11)
1288,927,Airport,134,Trip Completed,7/11/2016 18:22,7/11/2016 18:59,18,18,Late evening(17-21)
1289,1010,City,134,Trip Completed,7/11/2016 19:14,7/11/2016 20:09,19,20,Late evening(17-21)
1290,1845,Airport,134,Trip Completed,7/12/2016 9:41,7/12/2016 10:52,9,10,Morning(09-11)
1291,2234,Airport,134,Trip Completed,7/12/2016 18:19,7/12/2016 19:03,18,19,Late evening(17-21)
1292,2633,Airport,134,Trip Completed,7/12/2016 22:18,7/12/2016 23:06,22,23,Night(22-24)
1293,4012,Airport,134,Trip Completed,7/13/2016 23:54,7/14/2016 0:37,23,0,Night(22-24)
1294,5039,City,134,Trip Completed,7/14/2016 19:20,7/14/2016 19:53,19,19,Late evening(17-21)
1295,6760,Airport,134,Trip Completed,7/15/2016 0:03,7/15/2016 0:47,0,0,Mid-night(00-04)
1296,5681,City,134,Trip Completed,7/15/2016 7:17,7/15/2016 7:48,7,7,Early morning(05-08)
1297,6253,Airport,134,Trip Completed,7/15/2016 18:01,7/15/2016 18:57,18,18,Late evening(17-21)
1298,6558,Airport,134,Trip Completed,7/15/2016 21:05,7/15/2016 22:05,21,22,Late evening(17-21)
1299,565,City,135,Trip Completed,7/11/2016 10:19,7/11/2016 11:26,10,11,Morning(09-11)
1300,599,Airport,135,Trip Completed,7/11/2016 11:38,7/11/2016 12:45,11,12,Morning(09-11)
1301,1772,Airport,135,Trip Completed,7/12/2016 8:54,7/12/2016 9:32,8,9,Early morning(05-08)
1302,3357,Airport,135,Trip Completed,7/13/2016 13:27,7/13/2016 14:15,13,14,Afternoon(12-16)
1303,4408,City,135,Trip Completed,7/14/2016 8:02,7/14/2016 8:40,8,8,Early morning(05-08)
1304,1363,Airport,136,Trip Completed,7/11/2016 0:00,7/11/2016 1:11,0,1,Mid-night(00-04)
1305,625,Airport,136,Trip Completed,7/11/2016 12:05,7/11/2016 13:15,12,13,Afternoon(12-16)
1306,1636,Airport,136,Trip Completed,7/12/2016 7:17,7/12/2016 7:47,7,7,Early morning(05-08)
1307,2253,Airport,136,Trip Completed,7/12/2016 18:22,7/12/2016 19:31,18,19,Late evening(17-21)
1308,3471,Airport,136,Trip Completed,7/13/2016 17:13,7/13/2016 18:22,17,18,Late evening(17-21)
1309,4402,City,136,Trip Completed,7/14/2016 8:04,7/14/2016 9:10,8,9,Early morning(05-08)
1310,458,Airport,137,Trip Completed,7/11/2016 9:12,7/11/2016 10:24,9,10,Morning(09-11)
1311,681,City,137,Trip Completed,7/11/2016 13:32,7/11/2016 14:18,13,14,Afternoon(12-16)
1312,1084,Airport,137,Trip Completed,7/11/2016 19:59,7/11/2016 20:33,19,20,Late evening(17-21)
1313,1896,Airport,137,Trip Completed,7/12/2016 10:23,7/12/2016 11:25,10,11,Morning(09-11)
1314,3132,Airport,137,Trip Completed,7/13/2016 8:43,7/13/2016 9:54,8,9,Early morning(05-08)
1315,3940,City,137,Trip Completed,7/13/2016 22:23,7/13/2016 23:09,22,23,Night(22-24)
1316,4943,Airport,137,Trip Completed,7/14/2016 18:27,7/14/2016 19:22,18,19,Late evening(17-21)
1317,5537,Airport,137,Trip Completed,7/15/2016 5:28,7/15/2016 5:55,5,5,Early morning(05-08)
1318,6310,City,137,Trip Completed,7/15/2016 18:25,7/15/2016 19:01,18,19,Late evening(17-21)
1319,6587,Airport,137,Trip Completed,7/15/2016 21:24,7/15/2016 22:03,21,22,Late evening(17-21)
1320,6756,City,137,Trip Completed,7/15/2016 23:57,7/16/2016 0:51,23,0,Night(22-24)
1321,97,City,138,Trip Completed,7/11/2016 5:01,7/11/2016 5:39,5,5,Early morning(05-08)
1322,1266,Airport,138,Trip Completed,7/11/2016 22:00,7/11/2016 22:55,22,22,Night(22-24)
1323,2118,Airport,138,Trip Completed,7/12/2016 16:41,7/12/2016 17:49,16,17,Afternoon(12-16)
1324,2906,Airport,138,Trip Completed,7/13/2016 6:09,7/13/2016 7:16,6,7,Early morning(05-08)
1325,3432,Airport,138,Trip Completed,7/13/2016 16:07,7/13/2016 17:02,16,17,Afternoon(12-16)
1326,5921,City,138,Trip Completed,7/15/2016 10:04,7/15/2016 10:42,10,10,Morning(09-11)
1327,6192,Airport,138,Trip Completed,7/15/2016 17:12,7/15/2016 18:20,17,18,Late evening(17-21)
1328,6705,Airport,138,Trip Completed,7/15/2016 22:57,7/16/2016 0:09,22,0,Night(22-24)
1329,242,Airport,139,Trip Completed,7/11/2016 6:31,7/11/2016 7:21,6,7,Early morning(05-08)
1330,1359,City,139,Trip Completed,7/11/2016 23:51,7/12/2016 0:50,23,0,Night(22-24)
1331,1865,Airport,139,Trip Completed,7/12/2016 9:50,7/12/2016 10:58,9,10,Morning(09-11)
1332,2024,Airport,139,Trip Completed,7/12/2016 13:55,7/12/2016 14:32,13,14,Afternoon(12-16)
1333,2768,Airport,139,Trip Completed,7/13/2016 4:17,7/13/2016 4:45,4,4,Mid-night(00-04)
1334,3067,City,139,Trip Completed,7/13/2016 7:59,7/13/2016 9:01,7,9,Early morning(05-08)
1335,3316,Airport,139,Trip Completed,7/13/2016 12:02,7/13/2016 13:02,12,13,Afternoon(12-16)
1336,4084,Airport,139,Trip Completed,7/14/2016 2:44,7/14/2016 3:44,2,3,Mid-night(00-04)
1337,4858,City,139,Trip Completed,7/14/2016 17:33,7/14/2016 18:12,17,18,Late evening(17-21)
1338,5566,Airport,139,Trip Completed,7/15/2016 5:43,7/15/2016 6:59,5,6,Early morning(05-08)
1339,6384,Airport,139,Trip Completed,7/15/2016 19:21,7/15/2016 20:26,19,20,Late evening(17-21)
1340,2001,Airport,140,Trip Completed,7/12/2016 13:01,7/12/2016 14:00,13,14,Afternoon(12-16)
1341,3483,City,140,Trip Completed,7/13/2016 17:23,7/13/2016 18:36,17,18,Late evening(17-21)
1342,3990,Airport,140,Trip Completed,7/13/2016 23:20,7/13/2016 23:50,23,23,Night(22-24)
1343,4531,City,140,Trip Completed,7/14/2016 9:29,7/14/2016 10:30,9,10,Morning(09-11)
1344,5518,City,140,Trip Completed,7/15/2016 5:15,7/15/2016 6:16,5,6,Early morning(05-08)
1345,5869,City,140,Trip Completed,7/15/2016 9:22,7/15/2016 10:11,9,10,Morning(09-11)
1346,60,City,141,Trip Completed,7/11/2016 3:57,7/11/2016 4:46,3,4,Mid-night(00-04)
1347,282,City,141,Trip Completed,7/11/2016 6:56,7/11/2016 8:11,6,8,Early morning(05-08)
1348,1614,Airport,141,Trip Completed,7/12/2016 6:55,7/12/2016 7:30,6,7,Early morning(05-08)
1349,2331,Airport,141,Trip Completed,7/12/2016 19:13,7/12/2016 20:28,19,20,Late evening(17-21)
1350,2825,Airport,141,Trip Completed,7/13/2016 5:14,7/13/2016 5:51,5,5,Early morning(05-08)
1351,3411,Airport,141,Trip Completed,7/13/2016 15:28,7/13/2016 16:36,15,16,Afternoon(12-16)
1352,4143,Airport,141,Trip Completed,7/14/2016 4:51,7/14/2016 5:40,4,5,Mid-night(00-04)
1353,4637,City,141,Trip Completed,7/14/2016 11:29,7/14/2016 12:16,11,12,Morning(09-11)
1354,4729,Airport,141,Trip Completed,7/14/2016 14:04,7/14/2016 15:11,14,15,Afternoon(12-16)
1355,5318,Airport,141,Trip Completed,7/14/2016 22:08,7/14/2016 22:58,22,22,Night(22-24)
1356,6619,City,141,Trip Completed,7/15/2016 21:52,7/15/2016 22:46,21,22,Late evening(17-21)
1357,444,Airport,142,Trip Completed,7/11/2016 9:09,7/11/2016 9:52,9,9,Morning(09-11)
1358,1260,Airport,142,Trip Completed,7/11/2016 21:59,7/11/2016 23:10,21,23,Late evening(17-21)
1359,1976,Airport,142,Trip Completed,7/12/2016 12:18,7/12/2016 13:30,12,13,Afternoon(12-16)
1360,2096,Airport,142,Trip Completed,7/12/2016 16:01,7/12/2016 17:04,16,17,Afternoon(12-16)
1361,2732,City,142,Trip Completed,7/13/2016 2:33,7/13/2016 3:38,2,3,Mid-night(00-04)
1362,5383,City,142,Trip Completed,7/14/2016 0:03,7/14/2016 0:34,0,0,Mid-night(00-04)
1363,4156,City,142,Trip Completed,7/14/2016 5:07,7/14/2016 6:06,5,6,Early morning(05-08)
1364,4761,City,142,Trip Completed,7/14/2016 15:31,7/14/2016 15:52,15,15,Afternoon(12-16)
1365,6446,Airport,142,Trip Completed,7/15/2016 20:02,7/15/2016 20:53,20,20,Late evening(17-21)
1366,6610,City,142,Trip Completed,7/15/2016 21:49,7/15/2016 23:01,21,23,Late evening(17-21)
1367,638,City,143,Trip Completed,7/11/2016 12:30,7/11/2016 13:14,12,13,Afternoon(12-16)
1368,1644,Airport,143,Trip Completed,7/12/2016 7:16,7/12/2016 7:58,7,7,Early morning(05-08)
1369,2040,Airport,143,Trip Completed,7/12/2016 14:25,7/12/2016 14:57,14,14,Afternoon(12-16)
1370,2794,City,143,Trip Completed,7/13/2016 4:55,7/13/2016 6:01,4,6,Mid-night(00-04)
1371,3172,Airport,143,Trip Completed,7/13/2016 9:13,7/13/2016 10:24,9,10,Morning(09-11)
1372,6559,Airport,143,Trip Completed,7/15/2016 21:00,7/15/2016 21:58,21,21,Late evening(17-21)
1373,243,City,144,Trip Completed,7/11/2016 6:34,7/11/2016 7:09,6,7,Early morning(05-08)
1374,296,Airport,144,Trip Completed,7/11/2016 7:12,7/11/2016 7:54,7,7,Early morning(05-08)
1375,677,City,144,Trip Completed,7/11/2016 13:26,7/11/2016 13:58,13,13,Afternoon(12-16)
1376,1360,City,144,Trip Completed,7/11/2016 23:54,7/12/2016 1:09,23,1,Night(22-24)
1377,1916,Airport,144,Trip Completed,7/12/2016 10:43,7/12/2016 11:11,10,11,Morning(09-11)
1378,2397,City,144,Trip Completed,7/12/2016 19:45,7/12/2016 20:19,19,20,Late evening(17-21)
1379,3624,Airport,144,Trip Completed,7/13/2016 18:52,7/13/2016 19:54,18,19,Late evening(17-21)
1380,4799,City,144,Trip Completed,7/14/2016 16:56,7/14/2016 17:48,16,17,Afternoon(12-16)
1381,5241,City,144,Trip Completed,7/14/2016 21:13,7/14/2016 21:42,21,21,Late evening(17-21)
1382,6380,Airport,144,Trip Completed,7/15/2016 19:19,7/15/2016 20:25,19,20,Late evening(17-21)
1383,998,Airport,145,Trip Completed,7/11/2016 19:01,7/11/2016 19:48,19,19,Late evening(17-21)
1384,1281,Airport,145,Trip Completed,7/11/2016 22:12,7/11/2016 22:51,22,22,Night(22-24)
1385,2045,Airport,145,Trip Completed,7/12/2016 14:43,7/12/2016 15:06,14,15,Afternoon(12-16)
1386,2424,City,145,Trip Completed,7/12/2016 20:03,7/12/2016 21:04,20,21,Late evening(17-21)
1387,3162,Airport,145,Trip Completed,7/13/2016 9:11,7/13/2016 9:38,9,9,Morning(09-11)
1388,3222,City,145,Trip Completed,7/13/2016 9:51,7/13/2016 10:54,9,10,Morning(09-11)
1389,4098,City,145,Trip Completed,7/14/2016 3:11,7/14/2016 3:59,3,3,Mid-night(00-04)
1390,4905,Airport,145,Trip Completed,7/14/2016 18:00,7/14/2016 18:41,18,18,Late evening(17-21)
1391,5622,Airport,145,Trip Completed,7/15/2016 6:27,7/15/2016 7:38,6,7,Early morning(05-08)
1392,318,City,146,Trip Completed,7/11/2016 7:28,7/11/2016 8:43,7,8,Early morning(05-08)
1393,557,City,146,Trip Completed,7/11/2016 10:15,7/11/2016 11:10,10,11,Morning(09-11)
1394,2034,Airport,146,Trip Completed,7/12/2016 14:16,7/12/2016 15:20,14,15,Afternoon(12-16)
1395,2392,City,146,Trip Completed,7/12/2016 19:50,7/12/2016 21:04,19,21,Late evening(17-21)
1396,4542,Airport,146,Trip Completed,7/14/2016 9:40,7/14/2016 10:08,9,10,Morning(09-11)
1397,5500,City,146,Trip Completed,7/15/2016 5:00,7/15/2016 6:04,5,6,Early morning(05-08)
1398,6382,Airport,146,Trip Completed,7/15/2016 19:15,7/15/2016 20:28,19,20,Late evening(17-21)
1399,6575,City,146,Trip Completed,7/15/2016 21:18,7/15/2016 21:58,21,21,Late evening(17-21)
1400,1827,Airport,147,Trip Completed,7/12/2016 9:35,7/12/2016 10:24,9,10,Morning(09-11)
1401,2095,City,147,Trip Completed,7/12/2016 15:56,7/12/2016 16:43,15,16,Afternoon(12-16)
1402,3092,Airport,147,Trip Completed,7/13/2016 8:15,7/13/2016 8:50,8,8,Early morning(05-08)
1403,4813,City,147,Trip Completed,7/14/2016 17:17,7/14/2016 18:18,17,18,Late evening(17-21)
1404,5164,City,147,Trip Completed,7/14/2016 20:25,7/14/2016 20:54,20,20,Late evening(17-21)
1405,6702,City,147,Trip Completed,7/15/2016 22:47,7/15/2016 23:27,22,23,Night(22-24)
1406,429,City,148,Trip Completed,7/11/2016 8:54,7/11/2016 9:47,8,9,Early morning(05-08)
1407,2681,Airport,148,Trip Completed,7/12/2016 0:10,7/12/2016 1:06,0,1,Mid-night(00-04)
1408,3160,City,148,Trip Completed,7/13/2016 9:11,7/13/2016 9:35,9,9,Morning(09-11)
1409,3400,City,148,Trip Completed,7/13/2016 15:04,7/13/2016 16:09,15,16,Afternoon(12-16)
1410,3889,Airport,148,Trip Completed,7/13/2016 21:53,7/13/2016 22:32,21,22,Late evening(17-21)
1411,4151,City,148,Trip Completed,7/14/2016 4:58,7/14/2016 6:08,4,6,Mid-night(00-04)
1412,4738,Airport,148,Trip Completed,7/14/2016 14:44,7/14/2016 15:58,14,15,Afternoon(12-16)
1413,4963,Airport,148,Trip Completed,7/14/2016 18:35,7/14/2016 19:50,18,19,Late evening(17-21)
1414,311,Airport,149,Trip Completed,7/11/2016 7:27,7/11/2016 8:08,7,8,Early morning(05-08)
1415,928,City,149,Trip Completed,7/11/2016 18:29,7/11/2016 19:15,18,19,Late evening(17-21)
1416,1468,City,149,Trip Completed,7/12/2016 5:09,7/12/2016 6:06,5,6,Early morning(05-08)
1417,2677,City,149,Trip Completed,7/12/2016 23:54,7/13/2016 0:31,23,0,Night(22-24)
1418,2916,City,149,Trip Completed,7/13/2016 6:12,7/13/2016 7:23,6,7,Early morning(05-08)
1419,4663,City,149,Trip Completed,7/14/2016 12:16,7/14/2016 12:59,12,12,Afternoon(12-16)
1420,6741,City,149,Trip Completed,7/15/2016 23:42,7/16/2016 0:09,23,0,Night(22-24)
1421,48,City,150,Trip Completed,7/11/2016 3:14,7/11/2016 4:19,3,4,Mid-night(00-04)
1422,838,City,150,Trip Completed,7/11/2016 17:43,7/11/2016 18:41,17,18,Late evening(17-21)
